"smiles","Hof"
"N#CCC1=NC=CN1","53.26310812"
"N#CCC1=NC=CO1","20.79544099"
"C#CCC1=CNC=C1","81.41939078"
"C#CCC1=CNC=N1","81.90668621"
"C#CCC1=COC=C1","48.66118674"
"C#CCC1=COC=N1","48.08799112"
"N#CCC1=CNC=C1","52.63085799"
"N#CCC1=CNC=N1","53.01273183"
"N#CCC1=COC=C1","20.33324593"
"N#CCC1=COC=N1","20.29908097"
"C#CCN1C=CC=C1","87.70766348"
"C#CCN1C=CN=C1","90.19859674"
"N#CCN1C=CC=C1","61.18192995"
"N#CCN1C=CN=C1","64.58714456"
"N=CNC1=CC=CO1","10.87338808"
"N=CNC1=CN=CO1","13.0311138"
"N=CNC1=NC=CO1","11.30985524"
"N=COC1=CC=CN1","8.237220671"
"N=COC1=CC=CO1","-25.54633389"
"N=COC1=CN=CN1","12.23543176"
"N=COC1=CN=CO1","-21.9710642"
"N=COC1=NC=CN1","6.127881792"
"N=COC1=NC=CO1","-27.08589414"
"O=CCC1=CC=CN1","-7.844313346"
"O=CCC1=CC=CO1","-41.40572954"
"O=CCC1=CN=CN1","-6.799789478"
"O=CCC1=CN=CO1","-39.01394277"
"O=CCC1=NC=CN1","-9.039370883"
"O=CCC1=NC=CO1","-40.1980532"
"O=CNC1=CC=CN1","-10.23477648"
"O=CNC1=CC=CO1","-47.70306682"
"O=CNC1=CN=CN1","-6.669546951"
"O=CNC1=CN=CO1","-41.51359256"
"O=CNC1=NC=CN1","-18.07892468"
"O=CNC1=NC=CO1","-43.24300874"
"O=COC1=CC=CN1","-47.11697295"
"O=COC1=CC=CO1","-80.41232511"
"O=COC1=CN=CN1","-42.75982643"
"O=COC1=CN=CO1","-76.7492041"
"O=COC1=NC=CN1","-47.87465636"
"O=COC1=NC=CO1","-80.65043066"
"N=CNC1=CNC=N1","40.00807281"
"N=CNC1=COC=C1","9.130794199"
"N=CNC1=COC=N1","6.322409737"
"N=COC1=CNC=C1","9.778384003"
"N=COC1=CNC=N1","7.989074969"
"N=COC1=COC=C1","-22.3899611"
"N=COC1=COC=N1","-24.31920475"
"O=CCC1=CNC=C1","-6.58364676"
"O=CCC1=CNC=N1","-5.757496198"
"O=CCC1=COC=C1","-39.10402469"
"O=CCC1=COC=N1","-39.08924391"
"O=CNC1=CNC=C1","-13.47774558"
"O=CNC1=CNC=N1","-15.16665309"
"O=CNC1=COC=C1","-45.89709448"
"O=CNC1=COC=N1","-48.01772853"
"O=COC1=CNC=C1","-46.16064847"
"O=COC1=CNC=N1","-46.98045533"
"O=COC1=COC=C1","-77.81318076"
"O=COC1=COC=N1","-78.76601963"
"O=CCN1C=CC=C1","-1.032697723"
"O=CCN1C=CN=C1","1.984716013"
"CC#CC1=CC=CN1","68.40233371"
"CC#CC1=CC=CO1","35.80602713"
"CC#CC1=CN=CN1","71.37582178"
"CC#CC1=CN=CO1","37.86648887"
"CC#CC1=NC=CN1","72.46831582"
"CC#CC1=NC=CO1","39.32733099"
"CC#CC1=CNC=C1","69.85815575"
"CC#CC1=CNC=N1","73.1999919"
"CC#CC1=COC=C1","37.2442789"
"CC#CC1=COC=N1","39.62477049"
"NC=NC1=CC=CO1","0.74538475"
"NC=NC1=CN=CO1","2.476404011"
"NC=NC1=NC=CO1","0.197917017"
"CCN=C1NC=CO1","-10.37395628"
"CCN=C1OC=CO1","-45.92834265"
"CCCC1=CC=CN1","4.937532513"
"CCCC1=CC=CO1","-30.37777273"
"CCCC1=CN=CN1","7.229545267"
"CCCC1=CN=CO1","-28.85571414"
"CCCC1=NC=CN1","5.774350736"
"CCCC1=NC=CO1","-29.92687285"
"CCNC1=CC=CN1","19.70631666"
"CCNC1=CC=CO1","-16.76674362"
"CCNC1=CN=CO1","-14.9196351"
"CCNC1=NC=CO1","-20.68205484"
"CCOC1=CC=CN1","-21.28292949"
"CCOC1=CC=CO1","-55.87032372"
"CCOC1=CN=CN1","-18.22598266"
"CCOC1=CN=CO1","-53.23129821"
"CCOC1=NC=CN1","-24.22183593"
"CCOC1=NC=CO1","-59.37336119"
"CNCC1=NC=CO1","-10.1173049"
"COCC1=CC=CN1","-17.06418312"
"COCC1=CC=CO1","-49.94663404"
"COCC1=CN=CN1","-11.70051136"
"COCC1=CN=CO1","-47.635796"
"COCC1=NC=CN1","-16.08743028"
"COCC1=NC=CO1","-48.31978135"
"OCCC1=CC=CN1","-21.96628734"
"OCCC1=CC=CO1","-57.04815905"
"OCCC1=CN=CN1","-19.51990724"
"OCCC1=CN=CO1","-55.37487066"
"OCCC1=NC=CN1","-21.45640156"
"OCCC1=NC=CO1","-56.56149112"
"CCCC1=CNC=C1","6.188158946"
"CCCC1=CNC=N1","6.605800824"
"CCCC1=COC=C1","-27.61108335"
"CCCC1=COC=N1","-27.91131234"
"CCNC1=CNC=C1","20.68774151"
"CCNC1=CNC=N1","18.76163541"
"CCNC1=COC=C1","-13.70763481"
"CCNC1=COC=N1","-16.09684292"
"CCOC1=CNC=C1","-18.99879491"
"CCOC1=CNC=N1","-20.82198946"
"CCOC1=COC=C1","-52.78862456"
"CCOC1=COC=N1","-54.33257738"
"COCC1=CNC=C1","-15.03858246"
"COCC1=CNC=N1","-14.34922896"
"COCC1=COC=C1","-48.50336219"
"COCC1=COC=N1","-48.43147804"
"OCCC1=CNC=C1","-20.90328624"
"OCCC1=CNC=N1","-20.83014708"
"OCCC1=COC=C1","-54.46344742"
"OCCC1=COC=N1","-54.95318428"
"CCCN1C=CC=C1","8.962378446"
"CCCN1C=CN=C1","11.12135919"
"OCCN1C=CC=C1","-17.24929842"
"OCCN1C=CN=C1","-14.94473548"
"CC(=O)C1=CC=CN1","-23.29485225"
"CC(=O)C1=CC=CO1","-52.64128714"
"CC(=O)C1=CN=CN1","-19.07136526"
"CC(=O)C1=CN=CO1","-49.05660481"
"CC(=O)C1=NC=CN1","-19.73025023"
"CC(=O)C1=NC=CO1","-47.78589807"
"NC(=N)C1=CC=CO1","0.077714642"
"NC(=N)C1=CN=CO1","3.316011722"
"NC(=N)C1=NC=CO1","2.833456917"
"NC(=O)C1=CC=CN1","-21.56822556"
"NC(=O)C1=CC=CO1","-57.10880672"
"NC(=O)C1=CN=CN1","-17.40811702"
"NC(=O)C1=CN=CO1","-53.69857203"
"NC(=O)C1=NC=CN1","-25.84058969"
"NC(=O)C1=NC=CO1","-53.41807529"
"CC(=O)C1=CNC=C1","-18.63559422"
"CC(=O)C1=CNC=N1","-17.11102558"
"CC(=O)C1=COC=C1","-50.23604322"
"CC(=O)C1=COC=N1","-48.91855272"
"NC(=N)C1=COC=N1","1.485566511"
"NC(=O)C1=CNC=C1","-21.63536908"
"NC(=O)C1=CNC=N1","-23.44287589"
"NC(=O)C1=COC=C1","-53.53325759"
"NC(=O)C1=COC=N1","-55.40414285"
"CC(=O)N1C=CC=C1","-21.00444258"
"CC(=O)N1C=CN=C1","-16.70188939"
"NC(=O)N1C=CC=C1","-21.89013793"
"NC(=O)N1C=CN=C1","-17.80470303"
"CC(C)C1=CC=CN1","5.026011352"
"CC(C)C1=CC=CO1","-30.68274235"
"CC(C)C1=CN=CN1","7.268450856"
"CC(C)C1=CN=CO1","-29.15127111"
"CC(C)C1=NC=CN1","5.642573741"
"CC(C)C1=NC=CO1","-30.38620981"
"CC(O)C1=CC=CN1","-26.58036469"
"CC(O)C1=CC=CO1","-59.53058663"
"CC(O)C1=CN=CN1","-23.8698031"
"CC(O)C1=CN=CO1","-57.42557171"
"CC(O)C1=NC=CN1","-25.65381261"
"CC(O)C1=NC=CO1","-59.83520819"
"CN(C)C1=CC=CN1","25.05018756"
"CN(C)C1=CC=CO1","-12.21478971"
"CN(C)C1=CN=CO1","-10.43796225"
"CN(C)C1=NC=CO1","-15.42917281"
"CC(C)C1=CNC=C1","6.298600618"
"CC(C)C1=CNC=N1","6.361072118"
"CC(C)C1=COC=C1","-27.60669078"
"CC(C)C1=COC=N1","-28.21188939"
"CC(O)C1=CNC=C1","-24.20210368"
"CC(O)C1=CNC=N1","-24.52931558"
"CC(O)C1=COC=C1","-57.37007142"
"CC(O)C1=COC=N1","-58.03362841"
"CN(C)C1=CNC=C1","26.51855979"
"CN(C)C1=CNC=N1","24.19649519"
"CN(C)C1=COC=C1","-7.775159993"
"CN(C)C1=COC=N1","-10.56534668"
"CC(C)N1C=CC=C1","7.77764051"
"CC(C)N1C=CN=C1","10.22025554"
"CC1=CN2CCC2=C1","53.11883963"
"CC1=CN2CCC2=N1","54.25184234"
"NC1=CN2CCC2=C1","65.34181773"
"NC1=CN2CCC2=N1","64.01812075"
"OC1=CN2CCC2=C1","25.36537192"
"OC1=CN2CCC2=N1","22.16040146"
"C#CC1=CC=CC=C1","77.63440561"
"C#CC1=CC=NC=C1","88.27731479"
"C#CC1=CN=CC=C1","87.98928793"
"C#CC1=CN=CC=N1","101.499288"
"C#CC1=CN=CN=C1","96.69319276"
"C#CC1=NC=CC=C1","89.12947269"
"C#CC1=NC=CC=N1","98.98422994"
"C#CC1=NC=CN=C1","101.499288"
"C#CC1=NC=NC=C1","97.81831729"
"C#CC1=NC=NC=N1","105.8991052"
"N#CC1=CC=CC=C1","50.72275375"
"N#CC1=CC=NC=C1","63.02981812"
"N#CC1=CN=CC=C1","62.19272045"
"N#CC1=CN=CC=N1","77.05751354"
"N#CC1=CN=CN=C1","72.10458106"
"N#CC1=NC=CC=C1","63.32349257"
"N#CC1=NC=CC=N1","74.41005096"
"N#CC1=NC=CN=C1","77.05876856"
"N#CC1=NC=NC=C1","73.83650728"
"N#CC1=NC=NC=N1","83.34236925"
"O=CC1=CC=CC=C1","-10.48095612"
"O=CC1=CC=NC=C1","1.719431636"
"O=CC1=CN=CC=C1","1.152163048"
"O=CC1=CN=CC=N1","17.14082566"
"O=CC1=CN=CN=C1","10.58084135"
"O=CC1=NC=CC=C1","-0.348212167"
"O=CC1=NC=CC=N1","12.62338477"
"O=CC1=NC=CN=C1","17.14145317"
"O=CC1=NC=NC=C1","9.877403196"
"O=CC1=NC=NC=N1","20.94890136"
"CN=C1C=CNC=N1","44.59858425"
"CN=C1C=COC=C1","9.111620854"
"CN=C1C=COC=N1","10.3927158"
"CN=C1N=CNC=N1","51.58750561"
"CN=C1N=COC=N1","15.80847085"
"CN=C1NC=NC=C1","41.05566562"
"CN=C1NC=NC=N1","43.89361163"
"CN=C1OC=CC=C1","3.490390753"
"CN=C1OC=CC=N1","13.10167431"
"CN=C1OC=CN=C1","16.15513554"
"CN=C1OC=NC=C1","6.799596406"
"CN=C1OC=NC=N1","14.50952618"
"CCC1=CC=CC=C1","5.895264151"
"CCC1=CC=NC=C1","15.11874684"
"CCC1=CN=CC=C1","15.54670832"
"CCC1=CN=CC=N1","25.63364408"
"CCC1=CN=CN=C1","23.58357055"
"CCC1=NC=CC=C1","13.8210572"
"CCC1=NC=CC=N1","20.9517957"
"CCC1=NC=CN=C1","25.63364408"
"CCC1=NC=NC=C1","21.20656456"
"CCC1=NC=NC=N1","26.66499025"
"CNC1=CC=CC=C1","17.97956265"
"CNC1=CN=CC=C1","28.06147834"
"CNC1=CN=CC=N1","33.20991434"
"CNC1=CN=CN=C1","36.02241192"
"CNC1=NC=CC=C1","21.22978241"
"CNC1=NC=CC=N1","24.06521839"
"CNC1=NC=CN=C1","33.20991434"
"CNC1=NC=NC=C1","25.94272682"
"CNC1=NC=NC=N1","27.02615627"
"COC1=CC=CC=C1","-19.87715607"
"COC1=CC=NC=C1","-11.81456595"
"COC1=CN=CC=C1","-9.359748788"
"COC1=CN=CC=N1","-5.369695327"
"COC1=CN=CN=C1","-0.541637234"
"COC1=NC=CC=C1","-17.98361185"
"COC1=NC=CC=N1","-11.26953965"
"COC1=NC=CN=C1","-5.369695327"
"COC1=NC=NC=C1","-11.71193384"
"COC1=NC=NC=N1","-6.852152216"
"OCC1=CC=CC=C1","-19.99261782"
"OCC1=CC=NC=C1","-10.76348754"
"OCC1=CN=CC=C1","-10.26273496"
"OCC1=CN=CC=N1","-0.122460888"
"OCC1=CN=CN=C1","-1.719472565"
"OCC1=NC=CC=C1","-12.63409336"
"OCC1=NC=CC=N1","-7.868438156"
"OCC1=NC=CN=C1","-0.122460888"
"OCC1=NC=NC=C1","-5.179559949"
"OCC1=NC=NC=N1","3.688752365"
"N=C1NC=CN1C=O","-2.861819305"
"N=C1OC=CN1C=O","-39.93540617"
"O=CN1C=CNC1=O","-63.17020043"
"O=CN1C=COC1=O","-91.67263503"
"CC1=C(C=O)C=CN1","-16.69407982"
"CC1=C(C=O)C=CO1","-49.99821712"
"CC1=C(C=O)N=CN1","-11.12583997"
"CC1=C(C=O)N=CO1","-45.5613769"
"NC1=C(C=O)C=CN1","-6.460934348"
"NC1=C(C=O)C=CO1","-42.27824719"
"NC1=C(C=O)N=CN1","-0.784135351"
"NC1=C(C=O)N=CO1","-37.55024256"
"OC1=C(C=O)C=CN1","-46.84400632"
"CC1=C(C=CN1)C#C","71.32276292"
"CC1=C(C=CN1)C#N","42.54866286"
"CC1=C(C=CO1)C#C","37.41307895"
"CC1=C(C=CO1)C#N","10.10923365"
"CC1=C(N=CN1)C#C","74.86351958"
"CC1=C(N=CN1)C#N","47.38522663"
"CC1=C(N=CO1)C#C","39.955468"
"CC1=C(N=CO1)C#N","14.03528114"
"NC1=C(C=CN1)C#C","81.88597839"
"NC1=C(C=CN1)C#N","52.87091468"
"NC1=C(C=CO1)C#C","46.31339425"
"NC1=C(C=CO1)C#N","18.13793825"
"NC1=C(N=CN1)C#C","85.7668452"
"NC1=C(N=CN1)C#N","57.90326142"
"NC1=C(N=CO1)C#C","49.33959312"
"NC1=C(N=CO1)C#N","22.37334793"
"OC1=C(C=CN1)C#C","41.01031147"
"OC1=C(C=CN1)C#N","12.704961"
"OC1=C(N=CN1)C#C","45.57892869"
"CC1=C(NC=C1)C#C","71.82790807"
"CC1=C(NC=C1)C#N","44.71670818"
"CC1=C(NC=N1)C#C","73.20752201"
"CC1=C(NC=N1)C#N","47.09782728"
"CC1=C(OC=C1)C#C","39.2454067"
"CC1=C(OC=C1)C#N","13.72933596"
"CC1=C(OC=N1)C#C","39.74462481"
"CC1=C(OC=N1)C#N","15.38379906"
"NC1=C(NC=C1)C#C","82.37982837"
"NC1=C(NC=C1)C#N","54.67437699"
"NC1=C(NC=N1)C#C","81.27324967"
"NC1=C(NC=N1)C#N","54.23672342"
"NC1=C(OC=C1)C#C","49.3549328"
"NC1=C(OC=C1)C#N","22.98419412"
"NC1=C(OC=N1)C#C","47.6472"
"NC1=C(OC=N1)C#N","22.07214337"
"OC1=C(NC=C1)C#C","42.50252906"
"OC1=C(NC=C1)C#N","15.78415012"
"OC1=C(NC=N1)C#C","41.32504179"
"OC1=C(NC=N1)C#N","15.00764142"
"OC1=C(OC=N1)C#C","8.917615566"
"OC1=C(OC=N1)C#N","-15.67601621"
"CC1=C(NC=C1)C=O","-19.34467995"
"CC1=C(NC=N1)C=O","-17.14804864"
"CC1=C(OC=C1)C=O","-47.74608553"
"CC1=C(OC=N1)C=O","-46.71411185"
"NC1=C(NC=C1)C=O","-9.722728729"
"NC1=C(NC=N1)C=O","-10.59712891"
"NC1=C(OC=C1)C=O","-38.85581038"
"NC1=C(OC=N1)C=O","-40.54158035"
"OC1=C(NC=C1)C=O","-48.61860318"
"OC1=C(NC=N1)C=O","-51.16280614"
"OC1=C(OC=N1)C=O","-79.62947271"
"CC1=CC=CN1C=O","-18.43479118"
"CC1=CN=CN1C=O","-13.67792111"
"CC1=NC=CN1C=O","-15.74242736"
"NC1=CC=CN1C=O","-7.192610425"
"NC1=CN=CN1C=O","-2.075549902"
"NC1=NC=CN1C=O","-7.728782987"
"OC1=CC=CN1C=O","-47.26067262"
"OC1=NC=CN1C=O","-49.78730532"
"CC1=CNC=C1C#C","72.8206281"
"CC1=CNC=C1C#N","44.22850579"
"CC1=COC=C1C#C","40.19859363"
"CC1=COC=C1C#N","13.27188153"
"NC1=CNC=C1C#C","84.2447866"
"NC1=CNC=C1C#N","55.64136913"
"NC1=COC=C1C#C","51.57882647"
"NC1=COC=C1C#N","24.69227498"
"OC1=CNC=C1C#C","43.75754806"
"OC1=CNC=C1C#N","16.12488778"
"CC1=CNC=C1C=O","-15.09267558"
"CC1=COC=C1C=O","-45.95768345"
"NC1=CNC=C1C=O","-3.300796506"
"NC1=COC=C1C=O","-34.12250622"
"OC1=CNC=C1C=O","-42.63216255"
"CN1C=CC=C1C#C","77.12157821"
"CN1C=CC=C1C#N","50.03108614"
"CN1C=CN=C1C#C","81.40279608"
"CN1C=CN=C1C#N","56.01975735"
"CN1C=NC=C1C#C","79.80892195"
"CN1C=NC=C1C#N","53.89061762"
"CN1C=CC=C1C=O","-10.0079661"
"CN1C=CN=C1C=O","-2.496956836"
"CN1C=NC=C1C=O","-6.074388496"
"CN=C1OC=CN1C","-8.001970372"
"CC1=C(CO)NC=C1","-24.22720406"
"CC1=C(CO)NC=N1","-23.63072198"
"CC1=C(CO)OC=C1","-59.12145043"
"CC1=C(CO)OC=N1","-58.930967"
"CCC1=C(C)C=CN1","2.839140745"
"CCC1=C(C)C=CO1","-33.06539592"
"CCC1=C(C)N=CN1","3.173323859"
"CCC1=C(C)N=CO1","-33.56893799"
"CCC1=C(N)C=CN1","15.20268097"
"CCC1=C(N)C=CO1","-20.61965195"
"CCC1=C(N)N=CN1","13.17366331"
"CCC1=C(N)N=CO1","-23.13938204"
"CCC1=C(O)C=CN1","-25.33036576"
"CCC1=C(O)C=CO1","-60.2352798"
"CCC1=C(O)N=CN1","-29.21618404"
"CCC1=C(O)N=CO1","-64.47250339"
"CNC1=C(C)C=CN1","19.02797889"
"CNC1=C(C)C=CO1","-17.3798204"
"CNC1=C(C)N=CO1","-17.38700245"
"CNC1=C(N)C=CO1","-6.327775026"
"CNC1=C(N)N=CO1","-7.177702338"
"CNC1=C(O)C=CN1","-8.646422628"
"CNC1=C(O)C=CO1","-43.55070915"
"CNC1=C(O)N=CN1","-12.18962071"
"CNC1=C(O)N=CO1","-47.00731093"
"COC1=C(C)C=CN1","-18.58463864"
"COC1=C(C)C=CO1","-55.51138828"
"COC1=C(C)N=CN1","-17.13035107"
"COC1=C(C)N=CO1","-54.72226078"
"COC1=C(N)C=CN1","-5.951896835"
"COC1=C(N)C=CO1","-42.55296905"
"COC1=C(N)N=CN1","-6.984429412"
"COC1=C(N)N=CO1","-43.07282636"
"COC1=C(O)C=CN1","-45.34601383"
"COC1=C(O)C=CO1","-81.67474692"
"COC1=C(O)N=CN1","-48.07407708"
"COC1=C(O)N=CO1","-83.03170191"
"NC1=C(CO)NC=C1","-11.93017984"
"NC1=C(CO)NC=N1","-13.78098481"
"NC1=C(CO)OC=C1","-48.83433914"
"NC1=C(CO)OC=N1","-50.51571654"
"[NH3+]CC1=C([O-])C=CO1","-49.53589476"
"OCC1=C(O)C=CN1","-53.79480174"
"OCC1=C(O)C=CO1","-85.49690728"
"OCC1=C(O)N=CN1","-57.40012327"
"OCC1=C(O)N=CO1","-90.5285579"
"CC1=C(CO)C=CN1","-23.65617042"
"CC1=C(CO)C=CO1","-58.51088369"
"CC1=C(CO)N=CN1","-24.57073121"
"CC1=C(CO)N=CO1","-60.15900309"
"CCC1=C(C)NC=C1","2.758819529"
"CCC1=C(C)NC=N1","2.811878387"
"CCC1=C(C)OC=C1","-32.88279066"
"CCC1=C(C)OC=N1","-33.6555343"
"CCC1=C(N)NC=C1","14.07630142"
"CCC1=C(N)OC=C1","-22.04472602"
"CCC1=C(N)OC=N1","-21.95087905"
"CCC1=C(O)NC=C1","-25.9472076"
"CCC1=C(O)NC=N1","-24.82487256"
"CNC1=C(C)NC=C1","19.76781259"
"CNC1=C(C)NC=N1","18.12785081"
"CNC1=C(C)OC=C1","-15.67613211"
"CNC1=C(C)OC=N1","-18.08479302"
"CNC1=C(N)NC=N1","29.94294774"
"CNC1=C(N)OC=C1","-6.34722782"
"CNC1=C(N)OC=N1","-8.071275866"
"CNC1=C(O)NC=C1","-10.61178238"
"CNC1=C(O)NC=N1","-10.79654962"
"CNC1=C(O)OC=C1","-43.91654719"
"COC1=C(C)NC=C1","-19.17324255"
"COC1=C(C)NC=N1","-21.88624557"
"COC1=C(C)OC=C1","-53.83531041"
"COC1=C(C)OC=N1","-56.99635521"
"COC1=C(N)NC=C1","-7.365048229"
"COC1=C(N)NC=N1","-9.714723247"
"COC1=C(N)OC=C1","-41.79431006"
"COC1=C(N)OC=N1","-44.15590776"
"COC1=C(O)NC=C1","-46.47113836"
"COC1=C(O)NC=N1","-47.66745092"
"NC1=C(CO)C=CN1","-15.6663714"
"NC1=C(CO)C=CO1","-51.65060178"
"NC1=C(CO)N=CO1","-50.9028899"
"[NH3+]CC1=C([O-])OC=C1","-54.25100115"
"[NH3+]CC1=C([O-])OC=N1","-57.59339619"
"OCC1=C(O)NC=C1","-58.05872879"
"OCC1=C(O)NC=N1","-56.06603807"
"CCC1=CC=CN1C","8.101435412"
"CCC1=CN=CN1C","9.66051707"
"CCC1=NC=CN1C","8.573043106"
"CN1C=CC=C1CO","-16.47808925"
"CN1C=CN=C1CO","-19.87068505"
"CN1C=NC=C1CO","-14.5368543"
"CNC1=CC=CN1C","23.47011864"
"COC1=CC=CN1C","-15.91082066"
"COC1=CN=CN1C","-13.42239743"
"COC1=NC=CN1C","-19.28710122"
"CC1=CNC=C1CO","-22.48649271"
"CC1=COC=C1CO","-56.44951498"
"CCC1=CNC=C1C","3.77350239"
"CCC1=CNC=C1N","16.16653557"
"CCC1=CNC=C1O","-23.95047237"
"CCC1=COC=C1C","-30.5472003"
"CCC1=COC=C1N","-18.4629018"
"CNC1=CNC=C1C","19.38063922"
"CNC1=CNC=C1N","33.03684902"
"CNC1=CNC=C1O","-8.122452196"
"CNC1=COC=C1C","-15.46717144"
"CNC1=COC=C1N","-3.653329537"
"COC1=CNC=C1C","-18.773519"
"COC1=CNC=C1N","-5.686460317"
"COC1=CNC=C1O","-45.99862371"
"COC1=COC=C1C","-53.06472874"
"COC1=COC=C1N","-40.43888954"
"NC1=CNC=C1CO","-9.793509994"
"NC1=COC=C1CO","-44.05397177"
"[NH3+]CC1=COC=C1[O-]","-49.66829927"
"OCC1=CNC=C1O","-51.11470866"
"OCC1=COC=C1O","-83.68779739"
"CCN1C=CC=C1C","5.68113127"
"CCN1C=CC=C1N","17.08771951"
"CCN1C=CC=C1O","-23.78480987"
"CCN1C=CN=C1C","6.049199897"
"CCN1C=CN=C1O","-27.99756059"
"CCN1C=NC=C1C","7.355674676"
"CCN1C=NC=C1O","-21.12319402"
"CCN1C=CNC1=O","-38.87920283"
"CCN1C=COC1=N","-14.95854069"
"CCN1C=COC1=O","-74.57666136"
"C1C=CC2=CNC=C12","53.8961966"
"C1C=CC2=COC=C12","20.94722967"
"N1C=C2NC=NC2=C1","62.0137281"
"N1C=C2OC=NC2=C1","27.02284526"
"N1C=NC2=COC=C12","30.96046738"
"O1C=C2OC=NC2=C1","-3.015105086"
"C1C=CC2=C1C=CN2","54.79290767"
"C1C=CC2=C1C=CO2","21.9926605"
"C1C=CC2=C1N=CN2","58.94925115"
"C1C=CC2=C1N=CO2","26.02036453"
"N1C=CC2=C1C=CN2","55.27769307"
"N1C=CC2=C1C=CO2","22.06642717"
"N1C=NC2=C1C=CN2","57.37957044"
"N1C=CC2=C1N=CO2","24.55045783"
"N1C=NC2=C1C=CO2","25.26581866"
"N1C=NC2=C1N=CN2","61.47567301"
"N1C=NC2=C1N=CO2","29.82063068"
"O1C=CC2=C1C=CO2","-9.656386185"
"O1C=NC2=C1C=CO2","-6.026523177"
"O1C=NC2=C1N=CO2","-0.159588801"
"C1C=CC2=C1NC=C2","56.00651104"
"C1C=CC2=C1NC=N2","59.89365295"
"C1C=CC2=C1OC=C2","23.68442611"
"C1C=CC2=C1OC=N2","27.39712038"
"N1C=CC2=C1NC=C2","59.10299098"
"N1C=CC2=C1NC=N2","63.62077993"
"N1C=CC2=C1OC=C2","23.98911628"
"N1C=CC2=C1OC=N2","28.76481164"
"N1C=NC2=C1NC=N2","68.30862395"
"N1C=NC2=C1OC=C2","30.04430351"
"O1C=CC2=C1OC=C2","-8.961733168"
"O1C=CC2=C1OC=N2","-2.681897542"
"O1C=NC2=C1OC=N2","3.992014051"
"C1C=CC2=CC=CN12","52.15046517"
"C1C=CC2=CN=CN12","56.14742123"
"C1C=CC2=NC=CN12","54.94385801"
"C1C=CN2C=CC=C12","53.75312443"
"C1C=CN2C=CN=C12","56.67641174"
"C1C=CN2C=NC=C12","57.92703817"
"N1C=CN2C=CN=C12","59.27088407"
"O1C=CN2C=CN=C12","27.2098431"
"C1CC2=C(C1)C=CN2","28.02096967"
"C1CC2=C(C1)C=CO2","-5.423102245"
"C1CC2=C(C1)N=CN2","31.11807711"
"C1CC2=C(C1)N=CO2","-2.600216454"
"C1CC2=C(N1)C=CN2","46.21846572"
"C1CC2=C(N1)C=CO2","13.25820363"
"C1CC2=C(N1)N=CN2","48.1289527"
"C1CC2=C(N1)N=CO2","15.25026684"
"C1CC2=C(N1)NC=C2","45.62107668"
"C1CC2=C(N1)OC=C2","11.20562006"
"C1CC2=C(N1)OC=N2","15.17120065"
"C1CC2=C(NC=C2)O1","6.277787952"
"C1CC2=C(NC=N2)O1","11.37790572"
"C1CC2=C(O1)C=CN2","7.500803967"
"C1CC2=C(O1)C=CO2","-24.65248091"
"C1CC2=C(O1)N=CN2","9.790934193"
"C1CC2=C(O1)N=CO2","-22.18288297"
"C1CC2=C(O1)OC=C2","-27.29304088"
"C1CC2=C(O1)OC=N2","-22.28767705"
"C1NCC2=C1OC=N2","17.91027961"
"C1OC2=C(O1)C=CN2","-11.31441843"
"C1OC2=C(O1)C=CO2","-42.59044502"
"C1OC2=C(O1)N=CN2","-6.201122959"
"C1OC2=C(O1)N=CO2","-36.98204456"
"C1OCC2=C1NC=C2","7.015739124"
"C1OCC2=C1NC=N2","11.38041576"
"C1OCC2=C1OC=C2","-25.12374054"
"C1OCC2=C1OC=N2","-20.80800965"
"C1CC2=CNC=C2C1","27.61434352"
"C1CC2=CNC=C2N1","43.98704194"
"C1CC2=CNC=C2O1","4.890364447"
"C1CC2=COC=C2C1","-5.715521672"
"C1CC2=COC=C2N1","10.02025461"
"C1CC2=COC=C2O1","-28.16339656"
"C1OC2=CNC=C2O1","-16.69907744"
"C1OC2=COC=C2O1","-49.57525326"
"C1OCC2=CNC=C12","5.407432275"
"C1OCC2=COC=C12","-26.83433144"
"C1CN2C=CC=C2C1","25.50653911"
"C1CN2C=CC=C2N1","42.81673672"
"C1CN2C=CC=C2O1","4.018753752"
"C1CN2C=CN=C2C1","27.31097698"
"C1CN2C=CN=C2O1","4.578212776"
"C1CN2C=NC=C2C1","29.13326457"
"C1CN2C=NC=C2O1","8.792566578"
"N=C1OC=C2CCN12","35.62989287"
"O=C1NC=C2CCN12","11.69291549"
"O=C1OC=C2CCN12","-23.33185286"
"CC1=C2CCN2C=C1","53.35352819"
"CC1=C2CCN2C=N1","55.34998397"
"NC1=C2CCN2C=C1","66.33077271"
"NC1=C2CCN2C=N1","65.86676374"
"OC1=C2CCN2C=C1","26.43151056"
"OC1=C2CCN2C=N1","24.06301026"
"CC1=CC=C2CCN12","51.78726447"
"NC1=CC=C2CCN12","64.41122115"
"OC1=CC=C2CCN12","24.41532254"
"OC1=CN=C2CCN12","28.1079365"
"OC1=NC=C2CCN12","22.15224383"
"CC1CC2=CC=CN12","51.88327343"
"CC1CC2=CN=CN12","55.86642428"
"CC1CC2=NC=CN12","54.97473328"
"CC1CN2C=CC=C12","53.82792537"
"CC1CN2C=CN=C12","56.93005289"
"CC1CN2C=NC=C12","57.83241155"
"OC1CN2C=CC=C12","24.35445412"
